,EPIC ID,RA (J2000) [deg],Dec (J2000) [deg],magnitude,Investigation IDs
6598,211422880, 134.127806, 11.983757, 14.639, GO16052_LC|GO16083_LC
8842,211494959, 135.879747, 13.067949, 14.64, GO16052_LC
33286,251358748, 140.209804, 21.814792, 14.64, GO16052_LC
21263,211932810, 129.944042, 19.217772, 14.64, GO16022_LC|GO16031_LC|GO16052_LC|GO16060_LC
10335,211539478, 136.84063, 13.694493, 14.641, GO16052_LC
7248,211437607, 134.542131, 12.20996, 14.641, GO16052_LC
31429,251311799, 140.835555, 17.794823, 14.641, GO16052_LC
6102,211410080, 135.36006, 11.793771, 14.642, GO16052_LC
24526,212054565, 127.404614, 21.179976, 14.642, GO16052_LC
12048,211624014, 132.805524, 14.871772, 14.642, GO16052_LC
24617,212057308, 132.780662, 21.227348, 14.642, GO16052_LC
26275,212109296, 128.505875, 22.204407, 14.642, GO16079_LC|GO16095_LC|GO16102_LC
22985,212010452, 128.248418, 20.428552, 14.643, GO16052_LC
25357,212082262, 136.698583, 21.682667, 14.643, GO16005_LC|GO16052_LC|GO16083_LC
7778,211453130, 132.558005, 12.447295, 14.643, GO16064_LC
28597,212200470, 133.78712, 24.303137, 14.643, GO16052_LC|GO16083_LC
27443,212168427, 130.634007, 23.44932, 14.644, GO16052_LC
34745,251403437, 134.672764, 24.987952, 14.644, GO16052_LC
18361,211846863, 131.134071, 17.974557, 14.644, GO16052_LC
9694,211520739, 130.639302, 13.431394, 14.644, GO16052_LC
32532,251342696, 139.751242, 20.471657, 14.644, GO16052_LC
10055,211530922, 134.176155, 13.575936, 14.644, GO16052_LC
31772,251321176, 139.66947, 18.620979, 14.645, GO16052_LC
33985,251384214, 137.988329, 23.75551, 14.645, GO16052_LC
33167,251356538, 139.48625, 21.618553, 14.645, GO16052_LC
7597,211448065, 133.028995, 12.370907, 14.645, GO16064_LC
8147,211464928, 130.341155, 12.627871, 14.645, GO16052_LC
31103,251303941, 140.714422, 17.010095, 14.646, GO16052_LC
10888,211557969, 132.936622, 13.953532, 14.646, GO16052_LC
26584,212118143, 128.360671, 22.379713, 14.646, GO16052_LC
27946,212182346, 129.511959, 23.799962, 14.646, GO16052_LC|GO16083_LC
10903,211558393, 131.644831, 13.959117, 14.646, GO16052_LC
21619,211941566, 136.341478, 19.348727, 14.647, GO16052_LC
7949,211458834, 135.921974, 12.534826, 14.647, GO16005_LC|GO16052_LC|GO16083_LC
13104,211655566, 135.700749, 15.309611, 14.648, GO16052_LC
11644,211611391, 137.471229, 14.693438, 14.648, GO16052_LC
12557,211639619, 136.05481, 15.09288, 14.648, GO16052_LC
11907,211619612, 134.820552, 14.808863, 14.648, GO16052_LC|GO16083_LC
15010,211716054, 130.87145, 16.131265, 14.648, GO16052_LC
23352,212021361, 136.784523, 20.609769, 14.649, GO16052_LC
33147,251356004, 141.06108, 21.575042, 14.649, GO16052_LC
16661,211791741, 137.245569, 17.19887, 14.649, GO16052_LC
12920,211649612, 136.665807, 15.228898, 14.649, GO16052_LC
16258,211753903, 129.630069, 16.662695, 14.649, GO16052_LC
10790,211553705, 134.729867, 13.892911, 14.649, GO16052_LC
6627,211423690, 131.3377, 11.995705, 14.649, GO16052_LC
31604,251316581, 140.346231, 18.223883, 14.649, GO16079_LC|GO16095_LC|GO16102_LC
6119,211410512, 130.763462, 11.800356, 14.65, GO16052_LC
21919,211949368, 134.389582, 19.463308, 14.65, GO16052_LC
7096,211434368, 134.023736, 12.160661, 14.65, GO16052_LC
8228,211467603, 131.610041, 12.668945, 14.651, GO16052_LC
6881,211429683, 130.271674, 12.087912, 14.651, GO16052_LC
24931,212069364, 126.50538, 21.443827, 14.651, GO16052_LC
17091,211811541, 130.981802, 17.480531, 14.652, GO16052_LC
17679,211828261, 135.771604, 17.718169, 14.652, GO16052_LC
34430,251397268, 137.297452, 24.620876, 14.652, GO16052_LC
11989,211622206, 134.185382, 14.845728, 14.652, GO16052_LC
11392,211603908, 136.245622, 14.592022, 14.652, GO16005_LC|GO16052_LC
23973,212038709, 127.756549, 20.901507, 14.652, GO16052_LC
33487,251362482, 139.301054, 22.115149, 14.652, GO16004_LC|GO16052_LC
14047,211687084, 133.106146, 15.740916, 14.652, GO16052_LC
24005,212039627, 137.438767, 20.91805, 14.652, GO16052_LC
11518,211607607, 132.336984, 14.642021, 14.652, GO16052_LC
10072,211531497, 136.143363, 13.583976, 14.653, GO16052_LC
13277,211660072, 138.795095, 15.372757, 14.653, GO16052_LC
32147,251335203, 140.363793, 19.852909, 14.653, GO16052_LC|GO16083_LC
22358,211962735, 130.970535, 19.667124, 14.653, GO16052_LC
9989,211529006, 135.717319, 13.549011, 14.653, GO16052_LC|GO16083_LC
9949,211527740, 136.053236, 13.531139, 14.654, GO16052_LC
13047,211653900, 129.431123, 15.286496, 14.654, GO16052_LC
23260,212019160, 135.861247, 20.571999, 14.654, GO16052_LC
21924,211949501, 130.772025, 19.465165, 14.654, GO16022_LC|GO16031_LC|GO16052_LC|GO16060_LC
8504,211481815, 135.559977, 12.876476, 14.655, GO16052_LC
25531,212086647, 137.440437, 21.76422, 14.655, GO16052_LC
32960,251352410, 140.84239, 21.281184, 14.655, GO16052_LC
32038,251327732, 139.143739, 19.17574, 14.655, GO16052_LC
25042,212072695, 137.136226, 21.505406, 14.655, GO16052_LC
33221,251357650, 139.672287, 21.715424, 14.655, GO16052_LC
26971,212154416, 134.295331, 23.129435, 14.655, GO16079_LC|GO16095_LC|GO16102_LC
8244,211468195, 134.680253, 12.677261, 14.656, GO16079_LC|GO16102_LC
11046,211584652, 136.949401, 14.330649, 14.656, GO16052_LC
9858,211525619, 134.023156, 13.50072, 14.656, GO16052_LC
13163,211657379, 134.102877, 15.334528, 14.656, GO16052_LC
30321,251284190, 139.183139, 14.889306, 14.656, GO16052_LC
30702,251291213, 139.958439, 15.665131, 14.657, GO16052_LC|GO16083_LC
9130,211503937, 136.702265, 13.194305, 14.657, GO16052_LC
6305,211414938, 132.597465, 11.866257, 14.657, GO16031_LC|GO16064_LC
10546,211545523, 132.557395, 13.779529, 14.658, GO16052_LC
19600,211883542, 130.302778, 18.487085, 14.658, GO16052_LC
19229,211871943, 130.241782, 18.321561, 14.658, GO16052_LC
11082,211589074, 135.973497, 14.391573, 14.658, GO16052_LC
13449,211664653, 132.347405, 15.436769, 14.658, GO16004_LC|GO16052_LC
32298,251338218, 139.179421, 20.107605, 14.658, GO16052_LC
7665,211449931, 130.488782, 12.399412, 14.659, GO16052_LC
8589,211486720, 131.115844, 12.946954, 14.659, GO16052_LC
15913,211743131, 133.993743, 16.511513, 14.659, GO16052_LC
10897,211558234, 133.255224, 13.957223, 14.659, GO16052_LC
12772,211645593, 134.032372, 15.173224, 14.66, GO16052_LC
30468,251286792, 140.414194, 15.169399, 14.66, GO16052_LC
27430,212168230, 133.562438, 23.444676, 14.66, GO16052_LC
20354,211908587, 131.349733, 18.854406, 14.66, GO16052_LC
27263,212163322, 134.598147, 23.32956, 14.661, GO16052_LC
30952,251296302, 139.75316, 16.220615, 14.661, GO16052_LC
25437,212083914, 128.458906, 21.713731, 14.662, GO16052_LC
24433,212051412, 132.748515, 21.124165, 14.662, GO16052_LC
18853,211861175, 130.194523, 18.172946, 14.662, GO16052_LC|GO16083_LC
25431,212083766, 134.241, 21.711151, 14.662, GO16052_LC
33494,251362578, 140.566656, 22.121728, 14.662, GO16052_LC
26248,212108264, 136.901943, 22.184186, 14.662, GO16052_LC
6633,211423861, 130.740821, 11.998065, 14.662, GO16052_LC
17819,211831976, 137.714138, 17.76995, 14.663, GO16052_LC
31216,251306451, 140.67538, 17.263346, 14.663, GO16052_LC
24294,212047540, 127.490608, 21.054541, 14.663, GO16052_LC
34127,251388650, 136.762389, 24.050146, 14.663, GO16052_LC|GO16083_LC
18050,211838516, 134.227439, 17.862279, 14.663, GO16005_LC|GO16052_LC
14688,211706600, 134.005807, 16.002566, 14.663, GO16052_LC
25948,212098973, 127.534851, 22.001758, 14.664, GO16052_LC
21361,211935118, 131.500325, 19.252024, 14.664, GO16052_LC
17531,211824049, 132.968013, 17.657608, 14.664, GO16052_LC
14883,211712843, 131.322447, 16.087501, 14.664, GO16004_LC|GO16052_LC
31721,251319548, 140.732382, 18.48481, 14.664, GO16052_LC
8835,211494865, 133.923235, 13.066581, 14.665, GO16052_LC|GO16083_LC
16886,211805931, 136.561349, 17.400964, 14.665, GO16052_LC
8262,211468889, 131.684717, 12.68732, 14.666, GO16052_LC
33541,251363542, 140.114391, 22.19704, 14.666, GO16052_LC
15774,211739519, 135.758258, 16.459792, 14.666, GO16052_LC
27104,212158631, 130.151274, 23.223823, 14.666, GO16005_LC|GO16052_LC|GO16056_LC
12549,211639411, 129.865383, 15.089926, 14.666, GO16005_LC|GO16052_LC|GO16056_LC
18618,211854411, 138.824135, 18.078854, 14.667, GO16079_LC|GO16095_LC
15953,211744449, 131.800345, 16.529735, 14.667, GO16052_LC
18717,211857309, 130.12533, 18.118556, 14.667, GO16052_LC
7903,211456927, 132.377253, 12.504993, 14.667, GO16052_LC
32096,251329681, 140.385369, 19.350982, 14.667, GO16052_LC
27829,212179409, 134.943594, 23.720271, 14.668, GO16005_LC|GO16052_LC
8468,211479307, 136.938445, 12.840535, 14.668, GO16004_LC|GO16052_LC
17732,211829657, 130.083154, 17.73801, 14.669, GO16052_LC
30389,251285270, 140.138311, 15.006825, 14.669, GO16005_LC|GO16052_LC
22539,211972157, 129.992991, 19.811308, 14.669, GO16052_LC|GO16083_LC
14498,211700634, 129.952524, 15.924548, 14.669, GO16052_LC
11547,211608550, 132.735386, 14.655162, 14.669, GO16005_LC|GO16052_LC|GO16083_LC
30255,251282982, 140.11476, 14.759667, 14.669, GO16052_LC
28255,212190476, 129.670137, 24.014363, 14.669, GO16052_LC|GO16083_LC
27981,212183466, 130.925631, 23.829293, 14.669, GO16052_LC
14348,211696213, 137.72652, 15.86502, 14.67, GO16052_LC
9804,211524096, 135.773124, 13.479094, 14.67, GO16005_LC|GO16052_LC
8215,211467307, 132.824559, 12.664398, 14.67, GO16052_LC|GO16083_LC
14995,211715702, 136.154402, 16.126596, 14.67, GO16052_LC
25217,212077646, 133.326194, 21.597239, 14.67, GO16052_LC
13518,211666642, 134.374707, 15.463014, 14.67, GO16052_LC
17954,211835573, 138.806659, 17.820248, 14.671, GO16052_LC
18728,211857640, 130.092364, 18.123527, 14.671, GO16022_LC|GO16031_LC|GO16052_LC|GO16060_LC|GO16083_LC
24069,212041206, 128.719977, 20.946949, 14.671, GO16052_LC
8255,211468589, 134.609442, 12.683176, 14.671, GO16052_LC
32562,251343617, 140.064855, 20.541228, 14.671, GO16052_LC
26685,212121388, 134.343401, 22.443212, 14.671, GO16079_LC|GO16095_LC|GO16102_LC
28041,212184782, 130.672466, 23.86604, 14.671, GO16052_LC
13055,211654028, 136.463874, 15.28836, 14.671, GO16052_LC
14218,211693050, 134.169404, 15.822408, 14.671, GO16052_LC
11249,211598336, 133.808443, 14.517402, 14.672, GO16052_LC
13305,211660799, 136.96514, 15.382373, 14.672, GO16052_LC
9534,211516307, 136.974927, 13.36888, 14.672, GO16052_LC
20618,211915222, 133.476969, 18.952894, 14.672, GO16005_LC|GO16052_LC
24687,212059994, 126.461762, 21.275772, 14.672, GO16052_LC
25124,212074833, 128.376757, 21.54472, 14.672, GO16052_LC
13458,211664989, 133.41469, 15.441073, 14.672, GO16004_LC|GO16052_LC
31929,251325195, 139.946017, 18.952651, 14.672, GO16052_LC
10651,211548743, 133.361392, 13.82499, 14.672, GO16052_LC
34585,251400306, 137.651233, 24.803263, 14.673, GO16052_LC
33105,251355270, 138.013439, 21.513353, 14.673, GO16052_LC
19132,211868980, 134.143887, 18.279467, 14.673, GO16052_LC
32773,251348196, 138.977284, 20.928879, 14.673, GO16079_LC|GO16095_LC
24790,212063581, 136.218639, 21.340287, 14.674, GO16052_LC|GO16083_LC
33502,251362749, 139.461835, 22.134284, 14.674, GO16052_LC
26862,212129725, 128.207885, 22.612611, 14.674, GO16052_LC
30140,251280539, 139.012433, 14.48258, 14.674, GO16052_LC
22892,212007249, 136.640062, 20.374818, 14.675, GO16052_LC
21771,211945557, 137.302689, 19.407596, 14.675, GO16079_LC|GO16095_LC
14888,211712990, 131.675447, 16.08941, 14.676, GO16052_LC
32475,251341421, 139.951234, 20.370104, 14.676, GO16052_LC
20654,211916273, 134.991552, 18.969741, 14.676, GO16052_LC
30839,251293919, 139.625591, 15.96666, 14.676, GO16052_LC|GO16083_LC
16667,211792531, 137.076351, 17.210093, 14.676, GO16052_LC
14487,211700344, 134.194896, 15.920229, 14.676, GO16052_LC
31572,251315473, 140.149627, 18.12629, 14.676, GO16079_LC|GO16095_LC|GO16102_LC
13391,211662887, 135.618501, 15.4114, 14.676, GO16052_LC|GO16083_LC
22934,212008661, 133.278818, 20.397545, 14.677, GO16052_LC
27944,212182308, 132.768132, 23.798832, 14.677, GO16052_LC
13633,211670881, 134.735846, 15.520439, 14.678, GO16052_LC
14859,211711860, 134.267427, 16.073708, 14.678, GO16052_LC
23535,212026083, 135.864549, 20.687683, 14.678, GO16005_LC|GO16052_LC|GO16056_LC
28490,212195843, 130.514632, 24.166953, 14.679, GO16052_LC
19757,211890509, 129.782542, 18.587291, 14.679, GO16052_LC
32420,251340468, 139.113707, 20.291773, 14.68, GO16052_LC
6743,211426999, 133.203538, 12.046645, 14.68, GO16064_LC
12450,211636567, 132.945083, 15.050016, 14.68, GO16052_LC|GO16083_LC
11031,211582602, 138.381002, 14.300897, 14.681, GO16052_LC
26498,212115595, 135.726952, 22.329019, 14.681, GO16083_LC
9816,211524308, 135.870126, 13.481874, 14.681, GO16052_LC
9812,211524223, 133.208675, 13.480847, 14.681, GO16052_LC
8030,211461061, 133.78148, 12.56807, 14.681, GO16052_LC
9548,211516631, 129.407372, 13.373383, 14.681, GO16052_LC
20696,211917507, 136.012348, 18.988053, 14.681, GO16052_LC
11593,211609739, 134.152068, 14.671598, 14.682, GO16052_LC|GO16083_LC
34240,251392783, 135.159801, 24.34135, 14.682, GO16052_LC|GO16083_LC
27861,212180549, 133.253996, 23.752354, 14.682, GO16052_LC
28359,212192997, 131.02018, 24.085388, 14.682, GO16052_LC
30740,251291997, 140.715007, 15.753515, 14.683, GO16052_LC
18822,211860191, 137.119666, 18.159063, 14.683, GO16052_LC
28847,212207692, 131.311366, 24.526803, 14.684, GO16052_LC
33611,251365617, 138.113561, 22.352627, 14.684, GO16004_LC
25031,212072365, 132.745924, 21.498969, 14.684, GO16052_LC
23144,212015449, 126.481082, 20.511318, 14.684, GO16052_LC
7774,211453031, 135.37383, 12.446089, 14.684, GO16052_LC
10476,211543400, 136.767339, 13.749728, 14.684, GO16052_LC
10236,211536669, 129.721856, 13.655523, 14.685, GO16052_LC
27178,212160785, 130.267332, 23.271447, 14.685, GO16052_LC
31149,251305006, 139.887484, 17.120966, 14.685, GO16052_LC
33992,251384468, 137.121819, 23.772584, 14.686, GO16052_LC|GO16083_LC
12254,211630364, 130.537362, 14.962069, 14.686, GO16052_LC
29619,212226883, 130.753328, 25.233481, 14.686, GO16052_LC
13052,211653958, 137.305496, 15.287352, 14.686, GO16052_LC
6888,211429924, 131.675954, 12.091686, 14.686, GO16052_LC
24262,212046327, 136.215577, 21.033845, 14.686, GO16005_LC|GO16052_LC
25727,212091593, 128.35018, 21.859317, 14.686, GO16052_LC
6252,211413724, 136.19606, 11.847651, 14.687, GO16052_LC
7330,211440105, 133.539437, 12.248102, 14.687, GO16052_LC|GO16064_LC
33860,251380949, 136.873376, 23.51644, 14.687, GO16005_LC|GO16052_LC
16629,211784667, 138.496388, 17.097399, 14.687, GO16095_LC
30953,251296308, 140.583772, 16.221051, 14.687, GO16052_LC
20448,211911213, 133.236693, 18.894207, 14.687, GO16052_LC
24802,212064237, 127.42497, 21.352171, 14.687, GO16005_LC|GO16052_LC
19918,211896243, 131.864783, 18.671397, 14.687, GO16052_LC
28067,212185225, 130.646705, 23.878253, 14.687, GO16052_LC
25884,212096653, 128.084712, 21.956799, 14.688, GO16052_LC
26411,212113096, 135.827007, 22.279898, 14.688, GO16052_LC
7386,211442007, 136.978209, 12.277261, 14.688, GO16005_LC|GO16052_LC|GO16083_LC
34791,251403974, 137.581576, 25.018282, 14.688, GO16052_LC
7705,211451161, 133.354065, 12.417891, 14.688, GO16064_LC
28297,212191357, 131.979617, 24.039295, 14.688, GO16052_LC|GO16083_LC
16012,211746451, 131.063081, 16.558496, 14.688, GO16052_LC
34622,251401031, 134.895407, 24.844903, 14.688, GO16052_LC
28629,212202244, 133.245634, 24.355546, 14.688, GO16005_LC|GO16052_LC|GO16083_LC
19913,211896089, 131.800867, 18.669152, 14.689, GO16052_LC|GO16083_LC
19840,211893575, 137.468384, 18.632022, 14.69, GO16052_LC|GO16083_LC
15103,211719453, 135.613413, 16.177507, 14.69, GO16052_LC
12509,211638427, 135.546204, 15.075723, 14.691, GO16052_LC
12025,211623268, 136.637653, 14.86142, 14.691, GO16052_LC
13161,211657276, 135.921537, 15.333237, 14.691, GO16052_LC
22703,212001258, 133.904791, 20.274499, 14.691, GO16005_LC|GO16052_LC
19308,211874810, 131.225406, 18.36225, 14.691, GO16052_LC
29651,212227633, 129.824833, 25.269934, 14.691, GO16052_LC
19796,211892082, 131.300397, 18.609885, 14.692, GO16052_LC|GO16083_LC
33179,251356803, 140.284979, 21.641262, 14.692, GO16079_LC|GO16095_LC|GO16102_LC
19039,211866243, 129.797144, 18.242721, 14.692, GO16052_LC|GO16083_LC
33673,251374625, 137.264526, 23.051323, 14.692, GO16005_LC|GO16052_LC
12340,211633075, 136.15617, 15.000392, 14.692, GO16052_LC
32208,251336781, 139.108972, 19.989501, 14.692, GO16052_LC
28897,212208984, 134.747848, 24.569967, 14.693, GO16052_LC
11741,211614249, 130.855678, 14.733247, 14.693, GO16005_LC|GO16052_LC
14621,211704558, 138.928886, 15.975128, 14.693, GO16052_LC|GO16083_LC
14451,211699495, 134.471809, 15.908968, 14.694, GO16052_LC
22431,211965881, 132.916968, 19.714553, 14.694, GO16052_LC
16223,211752851, 135.894475, 16.647762, 14.694, GO16004_LC|GO16052_LC
23533,212025994, 128.898158, 20.686166, 14.694, GO16052_LC
31443,251312094, 139.50738, 17.823777, 14.694, GO16052_LC
33545,251363607, 140.408391, 22.202015, 14.694, GO16004_LC
34652,251401583, 135.151907, 24.87898, 14.694, GO16039_LC
18109,211839997, 132.613935, 17.881776, 14.695, GO16052_LC
34361,251395515, 134.966918, 24.513348, 14.695, GO16052_LC
21951,211950218, 130.960052, 19.475628, 14.695, GO16052_LC
24578,212056162, 128.456755, 21.207378, 14.695, GO16052_LC
18525,211851371, 137.899257, 18.036791, 14.695, GO16052_LC
27592,212172378, 131.406196, 23.544361, 14.695, GO16052_LC
22327,211961549, 130.544403, 19.648768, 14.695, GO16005_LC|GO16052_LC|GO16056_LC|GO16083_LC
23975,212038745, 133.941087, 20.902162, 14.696, GO16052_LC
28979,212211674, 131.355212, 24.659051, 14.696, GO16052_LC
19353,211875557, 131.665413, 18.372743, 14.696, GO16052_LC
29587,212226178, 131.422933, 25.200569, 14.696, GO16052_LC
29307,212219643, 133.743103, 24.931152, 14.697, GO16052_LC|GO16083_LC
18890,211862211, 130.762361, 18.187348, 14.697, GO16052_LC
9046,211501193, 134.457758, 13.156409, 14.697, GO16052_LC|GO16083_LC
8954,211498602, 135.599974, 13.119748, 14.697, GO16052_LC
23984,212038949, 127.260814, 20.90577, 14.698, GO16052_LC
10095,211532384, 129.434017, 13.59634, 14.698, GO16052_LC
19912,211896065, 136.08724, 18.668736, 14.699, GO16052_LC
31226,251306843, 139.418805, 17.306123, 14.699, GO16052_LC
10617,211547725, 136.453362, 13.811451, 14.7, GO16052_LC
15199,211722003, 131.043287, 16.213217, 14.7, GO16052_LC
22337,211961896, 131.928752, 19.654067, 14.7, GO16052_LC|GO16083_LC
34795,251404059, 136.221949, 25.02237, 14.701, GO16052_LC
12085,211625028, 136.603514, 14.886432, 14.701, GO16052_LC
24079,212041537, 126.567769, 20.952452, 14.701, GO16052_LC
23389,212022106, 132.654032, 20.622022, 14.701, GO16004_LC
12367,211633738, 135.683157, 15.010055, 14.702, GO16052_LC
16274,211754189, 136.212919, 16.666848, 14.702, GO16052_LC
12578,211640052, 132.972762, 15.097996, 14.702, GO16052_LC
32870,251350534, 140.767834, 21.122073, 14.702, GO16052_LC
19814,211892747, 136.092366, 18.61992, 14.702, GO16052_LC
11994,211622388, 132.595593, 14.84844, 14.702, GO16005_LC|GO16052_LC
25193,212076631, 126.478187, 21.578217, 14.702, GO16052_LC
33046,251354247, 140.727274, 21.430226, 14.702, GO16052_LC
13073,211654468, 134.77858, 15.294526, 14.702, GO16052_LC
9294,211509268, 132.284127, 13.270234, 14.702, GO16052_LC
25041,212072682, 133.314195, 21.50517, 14.702, GO16052_LC
24740,212061660, 133.592693, 21.305176, 14.703, GO16052_LC
23269,212019361, 128.432924, 20.57548, 14.703, GO16005_LC|GO16052_LC
21258,211932640, 136.133573, 19.215309, 14.703, GO16052_LC
32543,251343038, 141.119293, 20.498057, 14.703, GO16005_LC|GO16052_LC|GO16083_LC
31638,251317525, 139.077701, 18.304097, 14.703, GO16052_LC
15830,211741173, 129.790361, 16.483484, 14.704, GO16005_LC|GO16052_LC
26853,212129055, 128.677342, 22.598438, 14.704, GO16052_LC
34523,251399006, 136.909773, 24.725889, 14.704, GO16052_LC|GO16083_LC
33864,251381045, 137.9474, 23.524598, 14.705, GO16052_LC
9477,211514829, 134.474291, 13.347627, 14.705, GO16052_LC
13579,211668896, 130.805209, 15.493068, 14.705, GO16052_LC|GO16083_LC
21039,211926578, 138.58022, 19.122727, 14.705, GO16052_LC
26670,212120997, 128.362015, 22.434831, 14.705, GO16052_LC
21878,211948455, 131.907276, 19.450079, 14.705, GO16052_LC
22360,211962855, 134.055372, 19.669017, 14.706, GO16052_LC
9378,211511919, 132.856258, 13.307024, 14.706, GO16052_LC
34134,251388898, 136.358174, 24.06675, 14.706, GO16052_LC
28857,212207858, 130.559383, 24.532005, 14.706, GO16052_LC
21637,211942140, 134.744517, 19.357111, 14.706, GO16052_LC
